TargetAreaPath,BugID,MarketLanguage,OriginalAreaPath,Branch,BuildNum,OpenedBy,OpenedDate,BinaryName,Uri,AppDisplay,AppName,Resolution,OriginalLanguageComment,EnglishTranslatedComment
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84599224,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12253,litac,12/3/2013 22:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,768x1280,I turned off cortana from settings  yet I was displayed  cortana opt in UX,I turned off cortana from settings  yet I was displayed  cortana opt in UX
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84635763,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12243,aschoorl,11/19/2013 15:17,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Server did not respond. Asked to see a map,Server did not respond. Asked to see a map
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84644787,En-US,Windows Phone Blue\Experiences\RealWorld\VoiceAgents\LifeManagement,WPMain,12334,mbaba,3/14/2014 1:06,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Voice: Reminders  Calendar  Alarms  Notes,RW_Cortana_LiMa.client,480x800,I askes for 7. She set an alarm for 8!,I askes for 7. She set an alarm for 8!
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84652597,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_mixos,12243,kath,11/25/2013 8:16,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive,Search,Searchcm.dll,480x800,Ux all mixed in together ,Ux all mixed in together 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84658972,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,WPMain,12372,v-trugan,4/29/2014 3:04,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,skynet Asia airways 202 shows web search,skynet Asia airways 202 shows web search
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84662947,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12244,aschoorl,11/20/2013 15:49,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Among what I should have for breakfast ends up searching appointments,Among what I should have for breakfast ends up searching appointments
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84665475,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12297,diegoca,1/29/2014 21:45,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Play music search?????,Play music search?????
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84668184,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12311,ashwinb,2/15/2014 3:09,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Other feedback,Websearch.exe,480x800,I am in studio h and When I ask Cortana where am I.. It gives a weird street like 3870.. I would expect it to give the nearest street no.,I am in studio h and When I ask Cortana where am I.. It gives a weird street like 3870.. I would expect it to give the nearest street no.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84668578,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,WPMain,12342,errand,3/24/2014 9:02,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x854,Cortana recommended a store 2 400 miles away before the store in Bellevue.,Cortana recommended a store 2 400 miles away before the store in Bellevue.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84676552,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12284,vishalt,1/19/2014 10:23,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive&SuggestionId={d3d66e13-cc32-4ab1-a809-ccf23cb3c734}&SuggestionType=InterestId,Search,Searchcm.dll,480x800,Show me my reminders shows up my alarms 100%. SR reco is accurate.,Show me my reminders shows up my alarms 100%. SR reco is accurate.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84681178,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12260,susheikh,12/10/2013 22:45,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Search term not highlighted well enough in high contrast mode. Title of emails have same style as highlighted text (should probably be gray...),Search term not highlighted well enough in high contrast mode. Title of emails have same style as highlighted text (should probably be gray...)
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84691252,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12338,hamonciv,3/15/2014 0:47,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Other feedback,Websearch.exe,480x800,Cant hear any input during turn by turn navigation,Cant hear any input during turn by turn navigation
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84692249,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12267,arashm,12/20/2013 4:02,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,768x1280,I asked hows the traffic on the way home. I meant my home  not a street called Home. ,I asked hows the traffic on the way home. I meant my home  not a street called Home. 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84695507,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12290,kvoros,1/27/2014 17:47,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,WebSearch.exe,768x1280,Call samantha,Call samantha
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84701142,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12263,moredd,12/15/2013 8:16,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,CAT 3 LG strings use periods inconsistently (News does  Sports doesnt),CAT 3 LG strings use periods inconsistently (News does  Sports doesnt)
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84702679,En-US,Windows Phone Blue\Experiences\RealWorld,WPMain,12262,stevemay,12/13/2013 7:35,SMSettings.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5664/AssistUXSettings,Cortana,SMSettings.exe,480x800,Sign in to FB launches app  but fails to sign in,Sign in to FB launches app  but fails to sign in
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84727567,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12256,pebattag,12/4/2013 23:31,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Cortana sign in msa loop error,Cortana sign in msa loop error
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84742070,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,WPMain,12366,v-bsaari,4/18/2014 20:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=OOBE_Weather&SuggestionType=InterestId,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,Did not provide answer for faijtad,Did not provide answer for faijtad
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84761531,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14068,najones,4/10/2014 12:00,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,768x1280,Take Me To requests are resulting in web searches despite having Bing maps and Navigon Navigation installed,Take Me To requests are resulting in web searches despite having Bing maps and Navigon Navigation installed
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84793945,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14090,aslowey,5/7/2014 13:49,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=176cc6d5-51bf-cbca-4968-a671ebebead0&SuggestionType=InterestId,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Weather still shows temperature in Fahrenheit when all weather app settings are in centigrade,Weather still shows temperature in Fahrenheit when all weather app settings are in centigrade
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84797729,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12231,jordana,11/5/2013 0:33,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Animation when sliding proactive answer up is choppy,Animation when sliding proactive answer up is choppy
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84821669,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12284,micgou,1/18/2014 7:35,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Cortana isnt talking,Cortana isnt talking
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84850228,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12265,anhtdo,12/14/2013 2:16,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Say find me the cheapest restaurant but Cortana returns weather result,Say find me the cheapest restaurant but Cortana returns weather result
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84860069,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\SERP,wpb_cxe_r1_exp_dev3,14050,wbromage,3/31/2014 9:49,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Basic search relevance,Bing_HOSE.server,480x800,Couldnt distinguish between the word Tea and the letter t. So the question transcribed as where can I buy rice t. Poor algo results.,Couldnt distinguish between the word Tea and the letter t. So the question transcribed as where can I buy rice t. Poor algo results.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84862912,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12237,kvoros,11/12/2013 3:04,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Service response wheres the nearest trader joes,Service response wheres the nearest trader joes
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84864884,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12281,gillesk,1/15/2014 7:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,768x1280,Audible play in Cortana searched the web. Didnt start audible like it should,Audible play in Cortana searched the web. Didnt start audible like it should
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84881534,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12267,jotobens,12/19/2013 20:06,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,480x800,Puma - the word mobile is too close to carla tobens,Puma - the word mobile is too close to carla tobens
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84886060,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12246,ashwinje,11/30/2013 19:15,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,768x1280,Cat 2 conversation fail: Whats the weather in Yakima today? How long will it take to drive there? Gives generic search results,Cat 2 conversation fail: Whats the weather in Yakima today? How long will it take to drive there? Gives generic search results
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84902438,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12279,kneuser,1/16/2014 22:59,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome,Search,WebSearch.exe,480x800,Bing bug it says heres the route and time  but I dont see time,Bing bug it says heres the route and time  but I dont see time
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84904361,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12292,kupatel,1/24/2014 18:05,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&SuggestionId={ec214474-7b67-4a4d-b375-1760839587a4}&SuggestionType=InterestId,Search,WebSearch.exe,480x800,mostly cloudy in curre ??,mostly cloudy in curre ??
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84908515,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_corex_store,12274,ericpapa,1/14/2014 6:11,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Chit Chat - what does the fox say? although an ancient mystery  Cortana should know the answer to this,Chit Chat - what does the fox say? although an ancient mystery  Cortana should know the answer to this
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84928511,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp,12241,chendrix,11/20/2013 8:19,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,This is my home  but you asked if its my work.  Thats fine  but the no I dont reco that is confusing  since I do recognize it.  Should just be no  or there should be another option. Yes  no  dont recognize.,This is my home  but you asked if its my work.  Thats fine  but the no I dont reco that is confusing  since I do recognize it.  Should just be no  or there should be another option. Yes  no  dont recognize.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84931833,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12227,soprabhu,10/31/2013 5:47,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Why isnt Cortana search consistent with the rest of the keyboard input on the phone? No auto suggestion,Why isnt Cortana search consistent with the rest of the keyboard input on the phone? No auto suggestion
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84932445,En-US,Windows Phone Blue\Experiences\RealWorld,WPMain,12266,dbodorin,12/28/2013 17:33,SMSettings.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5664/AssistUXSettings,Cortana,SMSettings.exe,768x1280,Sing in to Facebook always says signed out even if Ive already signed in.,Sing in to Facebook always says signed out even if Ive already signed in.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84950393,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14056,rmorton,4/4/2014 1:22,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Uk sr failed to recognize Burnley,Uk sr failed to recognize Burnley
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84956424,En-US,Windows Phone Blue\Experiences\RealWorld\VoiceFramework,wpb_netfun_lcn,12312,ashishga,2/18/2014 21:53,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Voice: Calling  Texting  Open app,RW_Cortana_Speech.client,480x800,Played music earlier using Cortana. However how do I stop it using voice commands ?,Played music earlier using Cortana. However how do I stop it using voice commands ?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84967657,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12244,staceyd,11/23/2013 3:17,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/SearchResults?DefaultPivot=Device&QueryString=get me all messages from Ash,Search,Searchcm.dll,480x800,[TopIssueParentId:175028] Sr bad for get me a map to Experience Music Project,[TopIssueParentId:175028] Sr bad for get me a map to Experience Music Project
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84970594,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12226,jordana,10/30/2013 22:16,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Better repro of Skype issue,Better repro of Skype issue
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84974290,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_corex,12303,tderksen,2/8/2014 2:59,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId={c912e838-b048-4507-9a84-b692c4485601}&SuggestionType=InterestId,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,I dont think Microsoft corporate west is a bar.,I dont think Microsoft corporate west is a bar.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84984268,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_cxetbandit,12257,orena,12/8/2013 18:30,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,1080x1920,Cut off Cortana message when expanding keyboard looks bad  could the message auto shorten or reduce in font size?,Cut off Cortana message when expanding keyboard looks bad  could the message auto shorten or reduce in font size?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84987904,En-US,Windows Phone Blue\Experiences\RealWorld\VoiceFramework,wpb_exp_realworld,12309,patderks,2/13/2014 1:06,starthost.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5602/Start,Cortana Voice: Calling  Texting  Open app,RW_Cortana_Speech.client,768x1280,Set speech to read aloud incoming messages to always on  get a text message and its not read,Set speech to read aloud incoming messages to always on  get a text message and its not read
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,84996669,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp,12262,yudogan,12/14/2013 11:35,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,The play music icon is incorrect (looks like the maps one).,The play music icon is incorrect (looks like the maps one).
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85010300,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,WPMain,12327,manojki,3/5/2014 16:35,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId={5cbdba5b-644b-401f-9af0-3299120d45c4}&SuggestionType=InterestId,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,how is us markets doing today Cortana says markets are trending up.... When Dow is down and Nasdaq is up,how is us markets doing today Cortana says markets are trending up.... When Dow is down and Nasdaq is up
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85011155,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12279,kupatel,1/16/2014 1:22,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Weather proactive never pops up,Weather proactive never pops up
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85021047,En-US,Windows Phone Blue\Experiences\RealWorld\MapLocationEx,WPMain,12311,joyeung,2/21/2014 2:58,Maps.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5686/Maps?Mode=Search&QueryString=sushi&Center.Latitude=28.4401893615723&Center.Longitude=-82.5044403076172&ZoomLevel=15&FORM=LARE,Maps and Location,Maps.exe,768x1280,Cortana geo search results are always very far off geographically ,Cortana geo search results are always very far off geographically 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85022915,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\SERP,WPMain,12316,aminl,2/20/2014 9:15,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/SearchResults?QuerySource=HardwareBtn&QueryString=stud,Cortana Basic search relevance,Bing_HOSE.server,768x1280,Had to use full string to get match,Had to use full string to get match
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85029146,En-US,Windows Phone Blue\SiPlat\BMAGIC\BlueTooth,wpb_siplat_mag,12255,vijaysar,12/4/2013 9:01,starthost.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5602/Start,Bluetooth,Btuxcpl.exe,720x1280,After ignoring first message  no more messages are read out.,After ignoring first message  no more messages are read out.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85035525,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12336,jordana,3/13/2014 0:05,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Other feedback,Websearch.exe,480x800,Call degraded - get confidence,Call degraded - get confidence
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85058781,En-US,Windows Phone Blue\Experiences\RealWorld\AssistantUI,WPMain,12293,lcramb,1/26/2014 2:04,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&SuggestionId={d30ce65a-8864-447c-9b58-4b619173c3b1}&SuggestionType=InterestId,Cortana Search UI,RW_Cortana_UI.client,480x800,Switching between web  local images  back to web  result remains = images,Switching between web  local images  back to web  result remains = images
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85075073,En-US,Windows Phone Blue\Experiences\RealWorld\VoiceFramework,wpb_netfun_star,12296,joeruppa,1/30/2014 5:04,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Voice: Calling  Texting  Open app,RW_Cortana_Speech.client,768x1280,Cortana still shows me the page below when I am done with my call,Cortana still shows me the page below when I am done with my call
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85078755,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12240,grhoward,11/14/2013 21:49,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,480x800,PUMA: Infinite loop on when do you want to be reminded,PUMA: Infinite loop on when do you want to be reminded
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85079029,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_mobilecore_drop,12321,nwood,2/26/2014 23:11,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Asked about traffic to Lincoln square. Cortana presented two possible addresses and asked me to pick one. I said The first one and Cortana lost all context of the conversation. ,Asked about traffic to Lincoln square. Cortana presented two possible addresses and asked me to pick one. I said The first one and Cortana lost all context of the conversation. 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85092611,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14096,cgiggins,6/5/2014 0:24,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,I searched for traffic between home and Cobham surrey. The map directions are correct  but the specific destination listed at the top is not what I searched for.,I searched for traffic between home and Cobham surrey. The map directions are correct  but the specific destination listed at the top is not what I searched for.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85109658,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12275,zigs,1/10/2014 4:21,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,[TopIssueParentId:175028] Where did that team go?,[TopIssueParentId:175028] Where did that team go?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85109694,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp,12262,mikecalc,12/14/2013 13:24,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Stevens Pass is interpreted as Stevens,Stevens Pass is interpreted as Stevens
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85122660,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,WPMain,12353,edwardun,5/20/2014 14:18,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Asking Cortana to Find Slanted Door in San Francisco gets me the map of San Francisco but not the restaurant,Asking Cortana to Find Slanted Door in San Francisco gets me the map of San Francisco but not the restaurant
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85130893,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12290,jafitz,1/24/2014 0:09,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,WebSearch.exe,480x800,Launching SPV from image pivot fails. It is a no op.,Launching SPV from image pivot fails. It is a no op.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85133771,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,WPMain,12303,marubins,2/6/2014 0:32,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,768x1280,What does this joke mean? It isnt funny. ,What does this joke mean? It isnt funny. 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,85139752,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp,12295,chuckf,1/27/2014 18:50,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Other feedback,Websearch.exe,480x854,Murari,Murari
