TargetAreaPath,BugID,MarketLanguage,OriginalAreaPath,Branch,BuildNum,OpenedBy,OpenedDate,BinaryName,Uri,AppDisplay,AppName,Resolution,OriginalLanguageComment,EnglishTranslatedComment
Windows Phone Blue\Experiences_DevPartners\Bing\ProactiveExperiences,18066206,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12271,daspieke,1/15/2014 5:34,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Why isnt Cortana offering to get updates on the SD Chargers (I have updates for Seahawks but want to follow chargers as well),Why isnt Cortana offering to get updates on the SD Chargers (I have updates for Seahawks but want to follow chargers as well)
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,18071637,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_realworld,12309,jordana,2/12/2014 19:25,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,2 weather answers - 1 says its for my location and another for Redmond but I am in Redmond ,2 weather answers - 1 says its for my location and another for Redmond but I am in Redmond 
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,18072023,Zh-CN,Windows Phone Blue\Experiences\RealWorld\MapLocationEx,wpb_cxe_r1_exp_dev3,14054,xudzhao,5/8/2014 18:19,Maps.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5686/Maps?Mode=TurnByTurn&Destination.Latitude=36.0580406188965&Destination.Longitude=103.823554992676&Destination.Title=%E7%94%98%E8%82%83%E7%9C%81%E5%85%B0%E5%B7%9E%E5%B8%82,Maps and Location,Maps.exe,480x800,城市名字  兰州,The city name Lanzhou
Windows Phone Blue\Experiences_DevPartners\Bing\ProactiveExperiences,18076582,Zh-CN,Windows Phone Blue\Experiences\RealWorld\AssistantUI,wpb_exp_realworld_fb4,12324,lizliu,3/17/2014 9:17,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Search UI,RW_Cortana_UI.client,480x800,显示语音为中文，但是页面有英文提示,Show speech in Chinese_ but English tips
Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,18103653,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12268,chiowun,12/20/2013 2:28,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive,Search,Searchcm.dll,768x1280,How do o track a web result that is four entries down? I just want a recent list of San Antonio Spurs game if we won or lost. I search for and scroll down it is there. If I track it  it only shows me news articles and doesnt show me the list of games. Same if I pin it. Do I really have to do a search everytime for San Antonio Spurs game and scroll down to my desired result? Is there a way to select the result I want to track??,How do o track a web result that is four entries down? I just want a recent list of San Antonio Spurs game if we won or lost. I search for and scroll down it is there. If I track it  it only shows me news articles and doesnt show me the list of games. Same if I pin it. Do I really have to do a search everytime for San Antonio Spurs game and scroll down to my desired result? Is there a way to select the result I want to track??
Windows Phone Blue\Experiences\RealWorld\Search,18113015,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12263,katek,12/16/2013 7:39,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,768x1280,I asked for the 14 day forecast. SR looked right but just got the normal 5 day view,I asked for the 14 day forecast. SR looked right but just got the normal 5 day view
Windows Phone Blue\Experiences\RealWorld\VoiceFramework\Help,18123578,En-US,Windows Phone Blue\Experiences\RealWorld\VoiceFramework\Help,WPMain,12336,kolbyh,3/21/2014 15:48,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=eea1adb8-7c23-d944-6fa3-c92727676bbc&SuggestionType=InterestId,Cortana Help and Tips,RW_Cortana_Help.client,480x854,Theres clipping in the Cortana canvas. Makes it a bit hard to understand. I thought Curre was a place  then realized it meant current location ,Theres clipping in the Cortana canvas. Makes it a bit hard to understand. I thought Curre was a place  then realized it meant current location 
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LG,18124505,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14067,huazhon,4/16/2014 6:48,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=OOBE_Weather&SuggestionType=InterestId,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,我现在的位置在哪？她回答了位置，却说距我0公里。,I Now Where is the location of it? She answered_ but that distance I 0 km.
Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,18137251,Zh-CN,Windows Phone Blue\Experiences\RealWorld\VoiceFramework\Help,wpb_cxe_r1_exp_dev3,14096,honwu,5/14/2014 1:06,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=OOBE_Weather&SuggestionType=InterestId,Cortana Help and Tips,RW_Cortana_Help.client,480x800,555我觉得很有必要加上这个功能,555 I feel that it is necessary to add this feature
Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\SERP,18151766,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\SERP,wpb_exp_realworld_fb4,12324,yanqliu,3/7/2014 13:32,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Basic search relevance,Bing_HOSE.server,480x800,视频,Video
Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\SERP,18159756,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12288,ykahn,1/21/2014 10:51,BinaryMissing.exe,,Search,Searchcm.dll,768x1280,Bing search experience with Korean language is very bad,Bing search experience with Korean language is very bad
Windows Phone Blue\Experiences\RealWorld\VoiceFramework\Help,18170044,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12228,moredd,11/2/2013 9:06,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,720x1280,The header font should be smaller,The header font should be smaller
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,18192818,Zh-CN,Windows Phone Blue\Experiences\RealWorld\VoiceFramework,wpb_cxe_r1_exp_dev3,14046,peyue,3/24/2014 7:16,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Voice: Calling  Texting  Open app,RW_Cortana_Speech.client,480x800,query 苏州天气 issue 周五的最高温度显示有问题,Query Suzhou weather issue Fridays highest temperature display problem
Windows Phone Blue\Experiences_DevPartners\Bing\CU\TTS,18193666,En-US,Windows Phone Blue\Experiences\RealWorld\VoiceAgents\LifeManagement,wpb_exp_realworld,12309,litac,2/13/2014 9:12,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Voice: Reminders  Calendar  Alarms  Notes,RW_Cortana_LiMa.client,480x800,Tts was cut off Cortana could finish the whole sentence. It was cut off at any. Cortana did not say time,Tts was cut off Cortana could finish the whole sentence. It was cut off at any. Cortana did not say time
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LG,18209069,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_realworld_fb4,12288,wiwu,1/27/2014 9:50,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,I asked tomorrow weather  Cortana  show the result in screen  but prompt she dont know how to  answer 不好意思 有点小麻烦 这个问题不知道怎么回答,I asked tomorrow weather Cortana show the result in screen but prompt she dont know how to answer sorry a little boring this problem do not know how to answer
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,18224632,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_realworld_fb4,12313,jiage,2/23/2014 20:00,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,我问明天出门要不要带伞,I Asked to go out tomorrow or not to bring an umbrella
Windows Phone Blue\Experiences_DevPartners\Bing\CU,18237253,Zh-CN,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_fb4,12301,szhao,2/3/2014 1:38,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Weather disat:  Siri can report 武汉天气.  We can do similarly or report an error.  Current behaviour is not smart,Weather disat:Siri can report Wu Han and the weather . We can do similarly or report an error. Current behaviour is not smart
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,18240955,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_realworld_wallet,12349,lstifel,3/28/2014 23:30,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Black bottle is nearby...700 miles away,Black bottle is nearby...700 miles away
Windows Phone Blue\Experiences\RealWorld\VoiceFramework,18241785,En-US,Windows Phone Blue\Experiences\RealWorld\VoiceFramework,wpb_exp_realworld_wallet,12288,teddw,2/2/2014 7:50,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Voice: Calling  Texting  Open app,RW_Cortana_Speech.client,768x1280,SMS errors out - text Allison gets me right contact and compose message canvas. Compose message errors out consistently on headed to REI though reco gets it right.,SMS errors out - text Allison gets me right contact and compose message canvas. Compose message errors out consistently on headed to REI though reco gets it right.
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,18268341,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,WPMain,12291,beatriza,1/31/2014 18:41,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Find sports stores in Seattle. Should be cat 2.,Find sports stores in Seattle. Should be cat 2.
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,18279888,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14060,dench,4/10/2014 7:31,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,answer界面上看不到湿度的具体数字。。。,Answer specific humidity is not seen on the interface of digital ...
Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,18282081,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,wpb_MobileCore_Drop_AppFn,12309,seanmck,2/12/2014 20:16,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,I asked when the sun will set and I got a 5 day forecast.,I asked when the sun will set and I got a 5 day forecast.
Windows Phone Blue\Experiences_DevPartners\Bing\HOSE,18282259,Zh-CN,Windows Phone Blue\CorePlat\DeviceFundamentals\Telemetry\UnknownPSMapping,wpb_cxe_r1_exp_dev3,14060,lzhan,4/7/2014 8:09,MeUx.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5630/StorageSettings,存储感知,MeUx.exe,480x800,为什么没有选项可以不再提示存储空间不足？,Why is there no option to not tip out of storage space?
Windows Phone Blue\Experiences\RealWorld\Search,18291642,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12290,zigs,1/31/2014 20:06,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Other feedback,Websearch.exe,768x1280,cat 1 music not triggering,cat 1 music not triggering
Windows Phone Blue\Experiences_DevPartners\Bing\CU\Service,18292563,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12281,fchang,1/15/2014 10:06,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,480x800,Cortana doesnt work on Edge network. Works fine on wifi.,Cortana doesnt work on Edge network. Works fine on wifi.
Windows Phone Blue\Experiences_DevPartners\Bing\HOSE,18295083,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,wpb_cxe_r1_exp_dev3,14094,culan,5/16/2014 11:36,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,建议添加新功能，使娜娜能打开正在下的目录，以及查看下载情况,Building Discussion on adding new features_ make Nana open is next to the directory_ and view download
Windows Phone Blue\Experiences\RealWorld\Search,18305243,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_apps_fb2,12239,sacondic,11/13/2013 1:03,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,480x800,[TopIssueParentId:175028] Ease of Access  Cortana said heres whats in the news and then gave me search results. PUMA ,[TopIssueParentId:175028] Ease of Access  Cortana said heres whats in the news and then gave me search results. PUMA 
Windows Phone Blue\Experiences\RealWorld\Search,18309284,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12234,luket,11/7/2013 1:03,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,480x800,Changing volume on Cortana screen locked up volume settings for a long time.,Changing volume on Cortana screen locked up volume settings for a long time.
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,18325351,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\SERP,wpb_cxe_r1_exp_dev3,14086,yuson,5/6/2014 20:05,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Basic search relevance,Bing_HOSE.server,480x800,问 你好 却回答 我喜欢这个名字,Q Hello replied I like this name
Windows Phone Blue\Experiences_DevPartners\Bing\CU\SR,18344656,Zh-CN,Windows Phone Blue\Experiences\RealWorld\Search,wpb_cxe_r1_exp_dev3,14087,jiangsh,5/5/2014 5:35,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Other feedback,Websearch.exe,480x800,Long time no reapond Expwct: Say ho or something repond Actual: No respond more than 1 minute Input: Hello,Long time no reapond Expwct: Say ho or something repond Actual: No respond more than 1 minute Input: Hello
Windows Phone Blue\Experiences_DevPartners\Bing\CU\SR,18347209,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12275,sparu,1/13/2014 22:51,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,720x1280,I didnt ask for a future result in weather  why did I hit this response message?,I didnt ask for a future result in weather  why did I hit this response message?
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,18348172,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14067,feiwu,4/12/2014 8:20,BinaryMissing.exe,,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,在上海古北查找最近的儿童博物馆，结果里的第一和第二个是重复的，都是宋园路 61号,Shanghai Gubei Find the nearest childrens Museum_ results for the first and the second one is a duplicate of all Song Yuan road 61
Windows Phone Blue\Experiences_DevPartners\Bing\CU\TTS,18349651,Zh-CN,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,wpb_cxe_r1_exp_dev3,14082,peizhao,5/6/2014 16:20,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,The answer for whats your namein Chinese sounds weird for Cortana,The answer for whats your namein Chinese sounds weird for Cortana
Windows Phone Blue\Experiences_DevPartners\Bing\CU\SR,18358356,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_realworld,12295,jordana,1/28/2014 22:57,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Whats the weather today went to open,Whats the weather today went to open
Windows Phone Blue\Experiences_DevPartners\Bing\CU\SR,18367456,En-US,Windows Phone Blue\Experiences\RealWorld\VoiceAgents\LifeManagement,wpb_siplat,12293,mikemo,1/26/2014 10:37,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome,Cortana Voice: Reminders  Calendar  Alarms  Notes,RW_Cortana_LiMa.client,768x1280,When Cortana asks for reminder confirmation  yeah and sure should also work,When Cortana asks for reminder confirmation  yeah and sure should also work
Windows Phone Blue\Experiences_DevPartners\Bing\CU\LG,18376184,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_c4,12247,cheuser,11/25/2013 10:16,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Cortana said OK  heres whats in the news about thanksgiving Safeway turkey. That just sounds strange. Its not right.,Cortana said OK  heres whats in the news about thanksgiving Safeway turkey. That just sounds strange. Its not right.
Windows Phone Blue\Experiences_DevPartners\Bing\ProactiveExperiences\Chats,18379113,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12273,joeb,1/10/2014 19:04,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,480x800,home should show the word home. Not the lat / long ,home should show the word home. Not the lat / long 
